order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
873,2023-04-19,1140,Books,213.95,5,5,North America,Debit Card,4.7,88,203.25,1016.25
874,2022-01-28,5882,Sports,92.38,25,3,South America,Credit Card,1.9,747,69.28,207.84
875,2022-03-19,7012,Electronics,242.73,30,10,North America,Credit Card,1.3,232,169.91,1699.1
876,2022-08-04,1963,Home,37.06,30,5,Asia,UPI,2.0,7,25.94,129.7
877,2023-01-21,8151,Home,471.77,5,7,Oceania,UPI,1.1,804,448.18,3137.26
878,2022-12-31,9564,Sports,46.66,20,5,North America,PayPal,1.1,550,37.33,186.65
879,2023-10-28,4610,Fashion,224.84,30,5,Africa,Credit Card,4.7,976,157.39,786.95
880,2023-06-10,7894,Home,269.64,20,9,North America,Credit Card,2.4,52,215.71,1941.39
881,2023-11-30,8311,Electronics,492.8,15,3,Asia,Debit Card,2.6,655,418.88,1256.64
882,2022-11-08,1105,Sports,91.35,5,6,Europe,Debit Card,1.1,942,86.78,520.68
883,2022-01-07,6539,Beauty,66.07,30,1,Oceania,Credit Card,2.1,919,46.25,46.25
884,2022-01-03,7787,Fashion,14.27,10,10,Europe,UPI,4.2,396,12.84,128.4
885,2023-09-15,3137,Beauty,86.23,15,5,Europe,Debit Card,3.5,221,73.3,366.5
886,2022-12-29,5445,Books,111.56,20,8,Oceania,PayPal,4.0,428,89.25,714.0
887,2023-05-23,4530,Books,318.98,30,5,Asia,Debit Card,2.8,752,223.29,1116.45
888,2022-10-01,2286,Books,117.66,5,9,Asia,Credit Card,2.2,143,111.78,1006.02
889,2023-05-21,8052,Fashion,20.06,25,6,Europe,Debit Card,2.9,861,15.04,90.24
890,2022-01-15,4654,Home,415.04,10,8,Asia,PayPal,2.3,363,373.54,2988.32
891,2022-07-11,8102,Books,189.14,20,10,North America,Credit Card,4.4,382,151.31,1513.1
892,2023-09-23,3359,Books,183.31,15,8,North America,PayPal,2.2,561,155.81,1246.48
893,2023-04-30,9105,Beauty,158.21,5,3,Asia,Debit Card,3.6,277,150.3,450.9
894,2022-01-28,9636,Sports,487.93,10,7,Europe,PayPal,1.5,271,439.14,3073.98
895,2023-12-15,7441,Sports,93.36,5,7,Oceania,PayPal,3.7,14,88.69,620.83
896,2022-02-08,6047,Sports,450.14,30,10,Africa,Credit Card,4.7,298,315.1,3151.0
897,2022-09-30,9227,Home,390.63,25,6,Asia,UPI,3.4,464,292.97,1757.82
898,2022-08-19,6203,Books,47.48,15,7,South America,Credit Card,3.2,527,40.36,282.52
899,2022-03-27,2798,Electronics,493.5,5,2,Asia,PayPal,4.8,234,468.82,937.64
900,2023-04-19,6291,Home,142.97,20,9,North America,Debit Card,3.5,575,114.38,1029.42
901,2022-05-06,6495,Fashion,58.31,30,10,Asia,Debit Card,2.0,708,40.82,408.2
902,2023-06-21,7284,Home,416.36,30,10,North America,PayPal,2.2,27,291.45,2914.5
903,2022-05-25,8285,Books,356.27,15,1,Europe,PayPal,3.8,471,302.83,302.83
904,2023-06-09,2300,Fashion,312.44,30,1,South America,Credit Card,3.9,93,218.71,218.71
905,2022-07-31,7869,Electronics,86.43,20,3,Asia,UPI,2.2,617,69.14,207.42
906,2022-01-25,4097,Home,244.46,5,3,South America,Debit Card,2.4,309,232.24,696.72
907,2023-08-03,5616,Electronics,392.47,15,1,North America,Debit Card,5.0,52,333.6,333.6
908,2023-01-29,1009,Home,158.78,30,7,Asia,UPI,1.4,319,111.15,778.05
909,2022-03-08,6752,Books,162.73,30,4,North America,Debit Card,2.6,969,113.91,455.64
910,2022-08-21,7295,Books,11.54,20,10,Asia,Credit Card,1.2,181,9.23,92.3
911,2022-04-19,5815,Sports,95.38,25,2,Asia,PayPal,4.3,569,71.54,143.08
912,2022-05-26,2072,Home,438.95,25,10,Asia,Credit Card,1.4,120,329.21,3292.1
913,2022-04-21,4225,Books,226.46,30,5,Europe,UPI,3.7,820,158.52,792.6
914,2022-08-16,2316,Sports,492.27,5,6,North America,Credit Card,1.2,875,467.66,2805.96
915,2022-04-21,6699,Fashion,203.9,15,9,North America,Credit Card,3.7,43,173.32,1559.88
916,2023-04-15,7807,Electronics,360.44,30,4,Asia,Credit Card,4.4,647,252.31,1009.24
917,2022-02-03,7674,Books,148.14,10,2,Africa,UPI,2.6,885,133.33,266.66
918,2023-09-15,4683,Home,188.27,15,5,North America,PayPal,3.1,938,160.03,800.15
919,2023-01-04,8227,Home,103.46,25,3,Asia,Credit Card,2.6,260,77.6,232.8
920,2023-08-18,4273,Fashion,180.06,30,2,South America,Credit Card,2.2,197,126.04,252.08
921,2023-07-08,8000,Sports,278.15,20,1,Asia,Net Banking,4.2,645,222.52,222.52
922,2023-03-01,1145,Electronics,495.97,10,10,Asia,Credit Card,2.1,971,446.37,4463.7
923,2023-09-05,6010,Fashion,335.46,30,2,South America,PayPal,3.9,255,234.82,469.64
924,2023-06-02,4040,Fashion,107.63,5,6,Europe,Credit Card,1.8,732,102.25,613.5
925,2023-11-23,1482,Fashion,32.03,10,8,Europe,PayPal,2.0,336,28.83,230.64
926,2022-10-09,4179,Books,71.91,30,3,North America,Credit Card,2.3,553,50.34,151.02
927,2022-11-16,2249,Electronics,285.65,5,9,Oceania,PayPal,3.4,502,271.37,2442.33
928,2023-03-19,1630,Sports,384.93,10,9,Africa,PayPal,2.8,990,346.44,3117.96
929,2022-11-11,9853,Electronics,470.81,5,2,Asia,Debit Card,4.0,900,447.27,894.54
930,2023-01-12,3852,Fashion,17.75,5,8,North America,Credit Card,1.9,255,16.86,134.88
931,2022-10-16,1987,Books,266.15,10,10,Europe,PayPal,1.0,514,239.54,2395.4
932,2023-03-13,8622,Fashion,240.73,10,5,North America,UPI,4.1,707,216.66,1083.3
933,2023-10-24,8327,Electronics,331.47,5,4,North America,Credit Card,4.3,242,314.9,1259.6
934,2022-10-04,9841,Sports,284.19,25,10,Asia,Credit Card,1.2,149,213.14,2131.4
935,2023-12-11,2100,Fashion,346.65,10,5,Oceania,PayPal,3.4,710,311.98,1559.9
936,2023-08-05,7652,Home,332.46,30,4,Africa,Credit Card,2.5,299,232.72,930.88
937,2023-05-18,9632,Sports,67.34,15,8,Asia,UPI,4.2,757,57.24,457.92
938,2023-09-16,8421,Electronics,401.86,20,4,North America,Debit Card,4.5,850,321.49,1285.96
939,2023-05-31,6016,Sports,70.38,5,10,Europe,PayPal,4.4,620,66.86,668.6
940,2022-12-16,1769,Electronics,352.28,5,6,Europe,Net Banking,4.1,453,334.67,2008.02
941,2023-03-22,2343,Home,213.91,20,2,Asia,Net Banking,2.1,393,171.13,342.26
942,2022-12-16,5358,Electronics,261.79,25,5,South America,Credit Card,4.2,212,196.34,981.7
943,2023-08-30,7780,Electronics,452.62,20,6,Europe,PayPal,3.1,668,362.1,2172.6
944,2023-10-26,7602,Fashion,446.04,10,5,Europe,Credit Card,1.2,538,401.44,2007.2
945,2022-05-17,3349,Fashion,410.75,20,2,North America,UPI,2.8,594,328.6,657.2
946,2022-08-31,6699,Fashion,259.97,5,7,Europe,Debit Card,4.8,595,246.97,1728.79
947,2023-06-27,2241,Electronics,370.76,20,4,Europe,Credit Card,4.6,131,296.61,1186.44
948,2022-02-09,2125,Books,261.32,15,8,North America,Net Banking,1.4,329,222.12,1776.96
949,2022-08-17,7764,Beauty,436.11,30,7,Europe,Credit Card,4.0,612,305.28,2136.96
950,2023-07-02,6101,Home,207.36,10,7,South America,UPI,4.2,256,186.62,1306.34
951,2022-08-11,8843,Electronics,485.42,20,9,Asia,PayPal,2.1,479,388.34,3495.06
952,2022-01-06,1072,Fashion,466.84,5,1,North America,PayPal,2.9,561,443.5,443.5
953,2022-11-18,6472,Sports,373.39,30,10,North America,Credit Card,3.8,913,261.37,2613.7
954,2023-04-13,6189,Sports,146.91,10,6,Europe,Debit Card,2.8,63,132.22,793.32
955,2022-03-16,3472,Home,74.51,5,6,Europe,PayPal,1.5,311,70.78,424.68
956,2022-01-04,1707,Fashion,428.8,25,6,Europe,Credit Card,3.8,407,321.6,1929.6
957,2023-10-08,2804,Electronics,91.0,15,6,Asia,Debit Card,4.6,802,77.35,464.1
958,2022-04-28,7704,Books,428.59,25,10,Asia,Credit Card,3.6,105,321.44,3214.4
959,2023-08-29,4713,Fashion,250.47,15,7,Asia,Debit Card,4.1,617,212.9,1490.3
960,2023-05-19,6051,Sports,209.21,20,10,Europe,PayPal,2.4,837,167.37,1673.7
961,2023-07-28,3475,Home,452.56,10,6,South America,Debit Card,1.7,15,407.3,2443.8
962,2023-03-17,4610,Electronics,305.89,20,1,Europe,UPI,3.6,687,244.71,244.71
963,2022-07-13,5255,Sports,292.54,15,3,North America,Debit Card,2.3,259,248.66,745.98
964,2023-12-16,8397,Electronics,283.8,15,2,Asia,Debit Card,4.4,723,241.23,482.46
965,2023-01-27,2735,Electronics,191.87,15,6,Asia,Credit Card,1.5,412,163.09,978.54
966,2022-01-26,9258,Fashion,394.97,30,8,Africa,Credit Card,2.7,259,276.48,2211.84
967,2023-03-11,8979,Beauty,133.87,5,3,Asia,Debit Card,2.6,614,127.18,381.54
968,2022-06-22,3428,Books,470.06,10,10,Africa,UPI,4.8,260,423.05,4230.5
969,2022-10-27,8426,Beauty,448.05,20,8,Africa,Debit Card,1.6,856,358.44,2867.52
970,2023-10-07,9533,Sports,175.37,20,8,Asia,Credit Card,1.0,671,140.3,1122.4
971,2022-11-22,6249,Books,367.44,25,5,Asia,Debit Card,2.0,45,275.58,1377.9
972,2023-02-14,6291,Electronics,290.88,15,8,Asia,Credit Card,4.3,955,247.25,1978.0
973,2022-04-28,3817,Sports,175.45,15,6,Oceania,Net Banking,1.8,813,149.13,894.78
974,2023-12-25,4874,Electronics,494.38,15,5,Asia,Debit Card,2.0,763,420.22,2101.1
975,2022-08-13,5211,Beauty,22.37,20,9,North America,Credit Card,1.5,331,17.9,161.1
976,2023-06-16,1661,Beauty,133.8,25,7,Asia,Credit Card,3.9,165,100.35,702.45
977,2022-04-23,4374,Electronics,264.84,5,8,North America,Net Banking,1.3,193,251.6,2012.8
978,2022-05-20,1207,Electronics,265.76,30,1,Europe,Credit Card,2.3,521,186.03,186.03
979,2023-07-13,3665,Beauty,298.58,10,2,North America,PayPal,2.1,401,268.72,537.44
980,2022-01-01,3493,Home,378.32,5,8,Asia,Credit Card,3.2,374,359.4,2875.2
981,2022-03-31,7813,Books,315.5,20,9,South America,Net Banking,3.9,65,252.4,2271.6
982,2023-10-16,1632,Books,304.14,30,4,Europe,PayPal,3.1,387,212.9,851.6
983,2022-11-16,4083,Electronics,36.22,30,10,North America,UPI,4.7,495,25.35,253.5
984,2023-07-04,4719,Beauty,194.5,30,10,Europe,Credit Card,4.8,794,136.15,1361.5
985,2022-05-19,8123,Sports,123.71,15,9,Asia,Credit Card,2.4,693,105.15,946.35
986,2023-05-26,2679,Home,140.03,10,4,Europe,Debit Card,4.1,415,126.03,504.12
987,2022-09-16,1236,Books,281.63,20,10,Europe,Debit Card,4.0,794,225.3,2253.0
988,2023-11-04,8446,Fashion,107.76,20,10,North America,Credit Card,4.6,791,86.21,862.1
989,2023-11-21,5443,Sports,154.04,30,10,Europe,Credit Card,2.8,30,107.83,1078.3
990,2022-01-10,7770,Fashion,126.17,20,9,Europe,UPI,3.1,266,100.94,908.46
991,2022-09-18,7099,Fashion,474.77,10,7,Asia,Debit Card,2.7,328,427.29,2991.03
992,2023-10-12,9555,Books,472.89,10,2,North America,Credit Card,4.4,492,425.6,851.2
993,2022-06-21,3368,Home,308.87,25,9,Asia,Credit Card,1.9,217,231.65,2084.85
994,2022-01-13,1285,Beauty,463.02,25,4,North America,Net Banking,2.0,320,347.26,1389.04
995,2022-06-17,1148,Fashion,395.05,5,8,Europe,Debit Card,2.5,918,375.3,3002.4
996,2023-10-04,5037,Electronics,299.07,10,7,Europe,PayPal,1.9,399,269.16,1884.12
997,2023-08-19,7549,Home,13.15,10,7,Asia,Debit Card,3.2,891,11.84,82.88
998,2022-11-17,8121,Beauty,388.53,10,8,Africa,Credit Card,1.5,105,349.68,2797.44
999,2022-11-15,5895,Books,354.22,25,1,Africa,Credit Card,2.3,696,265.67,265.67
1000,2023-09-05,6280,Electronics,311.47,30,5,Asia,Credit Card,4.7,330,218.03,1090.15
